35.101323,31.341793,837.97
35.101409,31.341706,838.47
35.101444,31.341645,838.84
35.101452,31.341626,839.03
35.101457,31.341581,839.40
35.101455,31.341556,839.60
35.101434,31.341479,840.08
35.101414,31.341421,840.43
35.101401,31.341393,840.59
35.101329,31.341243,841.43
35.101316,31.341212,841.63
35.101295,31.341153,842.02
35.101285,31.341123,842.23
35.101255,31.341060,842.62
35.101154,31.340909,843.50
35.101133,31.340887,843.61
35.101112,31.340861,843.76
35.101053,31.340762,844.04
35.101101,31.340622,844.58
35.101122,31.340531,844.85
35.101134,31.340457,845.04
35.101141,31.340408,845.15
35.101128,31.340360,845.30
35.101102,31.340310,845.49
35.101065,31.340271,845.71
35.101046,31.340253,845.83
35.101000,31.340199,846.19
35.100982,31.340180,846.34
35.100897,31.340074,847.23
35.100840,31.339992,847.95
35.100828,31.339972,847.92
35.100807,31.339926,847.67
35.100766,31.339836,847.22
35.100757,31.339816,847.12
35.100725,31.339760,846.82
35.100696,31.339694,846.56
35.100670,31.339626,846.33
35.100643,31.339583,846.13
35.100611,31.339511,845.90
35.100565,31.339393,845.64
35.100537,31.339327,845.50
35.100473,31.339214,845.23
35.100454,31.339174,845.17
35.100394,31.339023,845.08
35.100367,31.338961,845.07
35.100328,31.338836,845.14
35.100324,31.338824,845.15
35.100285,31.338733,845.22
35.100278,31.338719,845.23
35.100268,31.338698,845.25
35.100250,31.338652,845.31
35.100251,31.338643,845.33
35.100238,31.338610,845.38
35.100220,31.338561,845.47
35.100206,31.338535,845.51
35.100187,31.338454,845.69
35.100165,31.338314,845.96
35.100099,31.338118,845.65
35.100032,31.337931,845.46
35.100018,31.337903,845.45
35.099983,31.337761,845.21
35.099963,31.337623,844.99
35.099943,31.337559,844.89
35.099937,31.337537,844.86
35.099926,31.337474,844.63
35.099899,31.337339,843.57
35.099893,31.337312,843.37
35.099846,31.337140,842.17
35.099805,31.337003,841.33
35.099792,31.336935,840.94
35.099762,31.336821,840.36
35.099699,31.336657,839.67
35.099685,31.336635,839.47
35.099585,31.336489,838.26
35.099508,31.336334,836.95
35.099498,31.336313,836.77
35.099446,31.336183,835.70
35.099387,31.336043,834.70
35.099377,31.336020,834.55
35.099280,31.335886,834.20
35.099195,31.335770,834.04
35.099094,31.335641,833.83
35.099001,31.335539,833.70
35.098952,31.335478,833.54
35.098848,31.335335,833.05
35.098726,31.335190,832.64
35.098655,31.335085,832.18
35.098639,31.335052,831.97
35.098645,31.335013,831.51
35.098651,31.334954,831.13
35.098650,31.334934,831.04
35.098662,31.334848,830.58
35.098660,31.334823,830.48
35.098658,31.334764,830.23
35.098662,31.334725,830.04
35.098662,31.334685,829.87
35.098653,31.334538,829.26
