35.363873,30.955944,-372.90
35.363873,30.955944,-372.90
35.363873,30.955944,-372.90
35.363871,30.955943,-372.90
35.363773,30.955907,-372.20
35.363668,30.955891,-371.40
35.363606,30.955811,-371.00
35.363605,30.955705,-371.00
35.363613,30.955612,-370.70
35.363611,30.955513,-370.30
35.363610,30.955413,-370.00
35.363611,30.955322,-369.70
35.363610,30.955217,-369.30
35.363608,30.955103,-368.80
35.363612,30.955009,-368.50
35.363614,30.954912,-368.20
35.363608,30.954815,-367.90
35.363611,30.954718,-367.70
35.363616,30.954619,-367.60
35.363615,30.954518,-367.30
35.363617,30.954417,-367.00
35.363616,30.954310,-366.60
35.363614,30.954206,-366.40
35.363608,30.954102,-366.10
35.363603,30.954001,-365.90
35.363593,30.953901,-365.70
35.363569,30.953809,-365.40
35.363544,30.953717,-364.90
35.363508,30.953602,-364.00
35.363460,30.953490,-362.80
35.363405,30.953386,-361.50
35.363361,30.953287,-360.60
35.363315,30.953187,-359.70
35.363264,30.953090,-359.00
35.363223,30.953001,-358.40
35.363176,30.952908,-357.80
35.363132,30.952817,-357.50
35.363092,30.952724,-357.20
35.363049,30.952625,-356.90
35.363002,30.952528,-356.50
35.362957,30.952433,-356.20
35.362916,30.952330,-356.10
35.362877,30.952225,-356.10
35.362835,30.952118,-356.00
35.362798,30.952016,-355.80
35.362762,30.951911,-355.70
35.362733,30.951806,-355.70
35.362709,30.951701,-355.20
35.362691,30.951596,-354.80
35.362677,30.951486,-354.30
35.362678,30.951395,-353.90
35.362690,30.951277,-353.60
35.362702,30.951162,-353.00
35.362712,30.951047,-352.30
35.362726,30.950928,-351.70
35.362735,30.950814,-351.10
35.362748,30.950700,-350.60
35.362760,30.950581,-350.20
35.362767,30.950487,-349.80
35.362778,30.950390,-349.40
35.362789,30.950290,-348.90
35.362799,30.950189,-348.60
35.362813,30.950083,-348.50
35.362827,30.949975,-348.70
35.362846,30.949874,-349.00
35.362872,30.949777,-349.40
35.362902,30.949675,-349.80
35.362947,30.949570,-350.40
35.362997,30.949465,-351.30
35.363043,30.949364,-352.20
35.363102,30.949261,-353.10
35.363166,30.949152,-353.70
35.363236,30.949040,-354.40
35.363307,30.948921,-355.10
35.363355,30.948837,-355.30
35.363406,30.948749,-355.50
35.363455,30.948663,-355.20
35.363507,30.948578,-355.00
35.363558,30.948488,-354.70
35.363615,30.948396,-354.20
35.363669,30.948306,-353.60
35.363721,30.948216,-353.00
35.363775,30.948127,-352.50
35.363826,30.948040,-352.20
35.363880,30.947953,-351.80
35.363933,30.947864,-351.40
35.363988,30.947774,-351.00
35.364046,30.947686,-350.80
35.364103,30.947596,-350.80
35.364159,30.947506,-350.90
35.364218,30.947412,-351.10
35.364278,30.947321,-351.30
35.364334,30.947225,-351.50
35.364393,30.947130,-351.90
35.364451,30.947034,-352.40
35.364510,30.946937,-353.10
35.364567,30.946843,-353.80
35.364621,30.946753,-354.40
35.364672,30.946668,-354.80
35.364722,30.946585,-355.20
35.364772,30.946505,-355.50
35.364841,30.946387,-355.20
35.364911,30.946274,-354.80
35.364987,30.946164,-354.40
35.365061,30.946053,-354.00
35.365127,30.945941,-353.50
35.365193,30.945833,-353.10
35.365259,30.945727,-352.60
35.365330,30.945622,-352.30
35.365405,30.945516,-351.90
35.365482,30.945413,-351.40
35.365573,30.945313,-350.80
